[11, 891] ['独栋·泊寓 立基公馆店 实惠精致户（独立厨房 开间', nan, '34.29-40.71', '1', 1819, 1879]
[166, 14129] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 14365] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 14543] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 14602] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 14839] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 14868] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 14927] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 14986] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 15313] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 15432] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 15491] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 15639] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 15698] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 15937] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 16235] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 16294] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 16353] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 16382] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 16500] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 16558] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 16765] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 16824] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 16913] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 17242] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 17331] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 17478] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 17536] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 17711] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 17740] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 17799] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 17978] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 18066] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 18095] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 18480] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 19016] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 19314] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 19610] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 19758] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 19787] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 19816] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 20113] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 20202] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 20290] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 20378] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 20527] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 20556] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 20644] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 20703] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 20732] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 20849] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 21414] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 21443] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 21502] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 21561] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 21620] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 21679] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 21768] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 22064] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 22152] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 22211] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 22300] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 22569] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 22718] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 22806] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 22985] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 23104] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 23133] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 23192] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 23221] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 23309] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 23724] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 24290] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 24586] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 24615] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 24764] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[166, 24822] ['整租·吉徽苑 3室1厅 南/北', '长丰-北城-吉徽苑', '93.00', '3', 500, 500]
[176, 1936] ['整租·灯塔家园二期 2室2厅 南', '肥西-肥西-灯塔家园二期', '94.00', '2', 1400, 1400]
[214, 390] ['整租·西湖国际广场 2室0厅 南', '蜀山-稻香村-西湖国际广场', '132.00', '2', 4400, 4400]
[218, 386] ['整租·力高共和城 2室1厅 南', '长丰-北城-力高共和城', '79.00', '2', 800, 800]
[219, 386] ['整租·安庆路282号 2室1厅 南', '庐阳-三孝口-安庆路282号', '75.75', '2', 2800, 2800]
[220, 386] ['整租·金大地禧悦公馆 3室2厅 南', '长丰-北城-金大地禧悦公馆', '110.76', '3', 850, 850]
[223, 388] ['整租·方兴桃园 3室2厅 南/北', '肥西-锦绣-方兴桃园', '105.00', '3', 2200, 2200]
[224, 394] ['整租·磨店拓基广场 2室1厅 东', '新站-磨店-磨店拓基广场', '36.43', '2', 1300, 1300]
[225, 395] ['整租·金大地禧悦公馆 3室1厅 南', '长丰-北城-金大地禧悦公馆', '103.14', '3', 1000, 1000]
[228, 396] ['整租·大众巷 2室1厅 南/北', '庐阳-三孝口-大众巷', '46.74', '2', 1400, 1400]
[229, 388] ['整租·文一锦门北韵 3室2厅 南', '长丰-北城-文一锦门北韵', '110.35', '3', 1600, 1600]
[231, 391] ['整租·六安路45号 1室1厅 东', '庐阳-三孝口-六安路45号', '29.00', '1', 1500, 1500]
[295, 1053] ['整租·国耀花半里 1室1厅 北', '经开-芙蓉-国耀花半里', '39.19', '1', 1800, 1800]
[296, 1055] ['整租·蜀山新村 2室1厅 南', '蜀山-琥珀-蜀山新村', '50.00', '2', 2500, 2500]
[304, 1832] ['整租·西园新村 2室1厅 南', '蜀山-三里庵-西园新村', '68.00', '2', 2000, 2000]
[306, 1832] ['整租·龙凤嘉园一期 3室2厅 南/北', '蜀山-井岗镇-龙凤嘉园一期', '100.00', '3', 2300, 2300]
[308, 1832] ['整租·隆昊昊天园 3室1厅 南', '新站-七里塘-隆昊昊天园', '103.00', '3', 1900, 1900]
[310, 1832] ['整租·国光万豪广场 1室0厅 南', '庐阳-双岗-国光万豪广场', '113.00', '1', 9500, 9500]
[311, 1832] ['整租·恒基旭辉铂悦天汇 4室2厅 南', '滨湖新区-方兴-恒基旭辉铂悦天汇', '150.00', '4', 3500, 3500]
[313, 1832] ['整租·宝能城二期 3室2厅 南', '滨湖新区-环湖CBD-宝能城二期', '87.64', '3', 2800, 2800]
[314, 1832] ['整租·绿地海德公馆二期 4室2厅 南/北', '肥西-长安-绿地海德公馆二期', '127.90', '4', 3200, 3200]
[316, 1832] ['整租·铜陵新村 2室1厅 南', '瑶海-铜陵路-铜陵新村', '60.00', '2', 1000, 1000]
[317, 1832] ['整租·朗峰大厦 1室1厅 南', '庐阳-海棠-朗峰大厦', '57.69', '1', 3000, 3000]
[318, 1832] ['整租·旭辉滨湖江来 4室1厅 南', '肥西-肥西-旭辉滨湖江来', '107.00', '4', 1700, 1700]
[319, 1832] ['整租·禹洲华侨城三期荷园 2室2厅 南', '肥西-染坊-禹洲华侨城三期荷园', '75.70', '2', 1550, 1550]
[321, 1832] ['整租·亲亲家园 3室2厅 南', '蜀山-五里墩-亲亲家园', '141.00', '3', 2900, 2900]
[493, 1249] ['整租·龙湖丽丰西宸原著 4室2厅 南/北', '蜀山-新产业园-龙湖丽丰西宸原著', '251.00', '4', 2000, 2000]
[496, 1249] ['整租·联合一村 3室2厅 南/北', '庐阳-双岗-联合一村', '137.00', '3', 2700, 2700]
[497, 1249] ['整租·高压开关厂宿舍 2室1厅 南/北', '包河-包公-高压开关厂宿舍', '59.00', '2', 1500, 1500]
[498, 1249] ['整租·中海城 3室2厅 南/北', '肥东-肥东-中海城', '134.07', '3', 2100, 2100]
[500, 1249] ['整租·融创城融福园 3室2厅 南/东北', '经开-芙蓉-融创城融福园', '110.00', '3', 3200, 3200]
[502, 1249] ['整租·龙凤嘉园一期 2室2厅 南/北', '蜀山-井岗镇-龙凤嘉园一期', '88.71', '2', 2300, 2300]
[503, 1249] ['整租·中翔商业中心 20室9厅 南/北', '滨湖新区-滨湖世纪-中翔商业中心', '1200.00', '2', 24000, 24000]
[504, 1249] ['整租·高速时代御府（芳园） 3室2厅 南', '肥西-肥西-高速时代御府（芳园）', '103.00', '3', 1550, 1550]
[506, 1249] ['整租·北城中环城 3室2厅 南/北', '长丰-北城-北城中环城', '80.00', '3', 600, 600]
[510, 1249] ['整租·元一柏庄 3室2厅 南', '包河-周谷堆-元一柏庄', '106.00', '3', 2300, 2300]
[510, 2019] ['整租·元一柏庄 3室2厅 南', '包河-周谷堆-元一柏庄', '106.00', '3', 2300, 2300]
[511, 1249] ['整租·铂金汉宫 2室2厅 南', '包河-包公-铂金汉宫', '50.00', '2', 2600, 2600]
[511, 2018] ['整租·铂金汉宫 2室2厅 南', '包河-包公-铂金汉宫', '50.00', '2', 2600, 2600]
[512, 1249] ['整租·公园天著 3室1厅 南', '瑶海-大兴镇-公园天著', '94.79', '3', 2100, 2100]
[512, 2017] ['整租·公园天著 3室1厅 南', '瑶海-大兴镇-公园天著', '94.79', '3', 2100, 2100]
[513, 1249] ['整租·祥源城湖山小筑 1室1厅 北', '高新-长宁-祥源城湖山小筑', '47.52', '1', 1850, 1850]
[513, 2016] ['整租·祥源城湖山小筑 1室1厅 北', '高新-长宁-祥源城湖山小筑', '47.52', '1', 1850, 1850]
[515, 1249] ['整租·恒泰阿奎利亚北区 2室1厅 南', '长丰-北城-恒泰阿奎利亚北区', '82.00', '2', 1300, 1300]
[515, 2015] ['整租·恒泰阿奎利亚北区 2室1厅 南', '长丰-北城-恒泰阿奎利亚北区', '82.00', '2', 1300, 1300]
[516, 1249] ['整租·美的·金科郡 3室2厅 南', '新站-磨店-美的·金科郡', '95.00', '3', 1900, 1900]
[516, 2014] ['整租·美的·金科郡 3室2厅 南', '新站-磨店-美的·金科郡', '95.00', '3', 1900, 1900]
[522, 2347] ['整租·琥珀名城沁园 1室1厅 南', '瑶海-龙岗-琥珀名城沁园', '72.00', '1', 1600, 1600]
[524, 2347] ['整租·旭辉滨湖江来 2室2厅 南', '肥西-肥西-旭辉滨湖江来', '92.00', '2', 1500, 1500]
[525, 2347] ['整租·南园新村 2室1厅 南', '包河-芜湖路-南园新村', '72.60', '2', 1600, 1600]
[526, 2347] ['整租·灯塔家园二期 2室2厅 南', '肥西-肥西-灯塔家园二期', '95.00', '2', 1400, 1400]
[528, 2347] ['整租·琥珀五环城和雅阁 2室1厅 南', '政务-荷叶地-琥珀五环城和雅阁', '78.42', '2', 2400, 2400]
[529, 2347] ['整租·玖方广场 1室0厅 北', '肥西-黄小-玖方广场', '60.00', '1', 1600, 1600]
[530, 2347] ['整租·青年路小学宿舍 3室2厅 南', '包河-包公-青年路小学宿舍', '88.48', '3', 2400, 2400]
[531, 2347] ['整租·澳澜宝邸 3室2厅 南', '瑶海-胜利路-澳澜宝邸', '128.77', '3', 2600, 2600]
[532, 2347] ['整租·光明观澜公馆 3室2厅 南', '肥西-长安-光明观澜公馆', '105.04', '3', 2800, 2800]
[536, 2347] ['整租·奥园城央壹品 1室1厅 东南', '蜀山-稻香村-奥园城央壹品', '46.06', '1', 2200, 2200]
[537, 2347] ['整租·文昌雅居 3室2厅 南', '包河-周谷堆-文昌雅居', '90.00', '3', 2000, 2000]
[538, 2347] ['整租·南丽湾 2室2厅 南', '包河-工业园-南丽湾', '83.49', '2', 2300, 2300]
[539, 2347] ['整租·文一云河湾 1室1厅 西', '瑶海-龙岗-文一云河湾', '79.16', '1', 2600, 2600]
[540, 2347] ['整租·汇林园 2室1厅 南', '经开-莲花-汇林园', '81.57', '2', 1700, 1700]
[542, 2347] ['整租·蓝山CBD 1室0厅 东南', '滨湖新区-方兴-蓝山CBD', '110.00', '1', 6000, 6000]
[543, 2347] ['整租·家天下二期 3室2厅 南', '新站-七里塘-家天下二期', '88.00', '3', 2600, 2600]
[544, 2347] ['整租·金大地1912 2室1厅 东南', '蜀山-南七-金大地1912', '56.62', '2', 2800, 2800]
[546, 2347] ['整租·玖方广场 1室0厅 南', '肥西-黄小-玖方广场', '38.00', '1', 800, 800]
[547, 2347] ['整租·中环城国际公寓 2室2厅 北', '经开-芙蓉-中环城国际公寓', '62.92', '2', 2400, 2400]
[549, 2347] ['整租·光明府 4室2厅 南', '肥西-肥西-光明府', '124.00', '4', 900, 900]
[551, 2347] ['整租·玖方广场 1室0厅 南', '肥西-黄小-玖方广场', '73.99', '1', 1800, 1800]
[554, 1294] ['整租·华润万橡府 4室2厅 南', '新站-磨店-华润万橡府', '121.72', '4', 1800, 1800]
[555, 1294] ['整租·信旺九华国际 1室1厅 南', '包河-芜湖路-信旺九华国际', '51.78', '1', 1600, 1600]
[556, 1294] ['整租·皖投天下名筑 3室2厅 南', '庐阳-林店-皖投天下名筑', '96.00', '3', 1800, 1800]
[558, 1294] ['整租·万达银座 1室1厅 东南', '滨湖新区-环湖CBD-万达银座', '100.00', '1', 3801, 3801]
[559, 1294] ['整租·华润紫玥台 3室2厅 南', '肥东-肥东-华润紫玥台', '103.00', '3', 1500, 1500]
[560, 1294] ['整租·滨湖世纪城徽昌苑 2室2厅 南', '滨湖新区-滨湖世纪-滨湖世纪城徽昌苑', '91.00', '2', 2300, 2300]
[561, 1294] ['整租·荣城北苑 2室1厅 南', '庐阳-林店-荣城北苑', '72.00', '2', 1700, 1700]
[562, 1294] ['整租·绿地柏仕公馆 3室2厅 南', '新站-东站-绿地柏仕公馆', '109.00', '3', 1900, 1900]
[563, 1294] ['整租·高速时代御府（妙园） 3室2厅 南', '肥西-肥西-高速时代御府（妙园）', '142.00', '3', 1800, 1800]
[564, 1294] ['整租·南园新村 2室1厅 南', '包河-芜湖路-南园新村', '58.93', '2', 1800, 1800]
[567, 1294] ['整租·岚翠苑 3室2厅 南/北', '高新-天乐-岚翠苑', '142.18', '3', 4000, 4000]
[568, 1294] ['整租·岸上玫瑰 3室2厅 南', '政务-笔架山-岸上玫瑰', '92.00', '3', 2800, 2800]
[569, 1294] ['整租·南空花园小区 2室2厅 南/北', '肥西-桃花工业园-南空花园小区', '92.00', '2', 1900, 1900]
[570, 1294] ['整租·畅园新村 2室1厅 南', '庐阳-亳州-畅园新村', '67.63', '2', 2000, 2000]
[571, 1294] ['整租·武里山天街 2室1厅 复式 北', '新站-七里塘-武里山天街', '39.50', '2', 2100, 2100]
[573, 1294] ['整租·融创滨湖印 4室2厅 南', '滨湖新区-方兴-融创滨湖印', '149.00', '4', 7500, 7500]
[605, 864] ['整租·南翔茗座 1室1厅 北', '包河-工业园-南翔茗座', '69.00', '1', 900, 900]
[655, 968] ['整租·东海星城 3室2厅 南', '经开-莲花-东海星城', '112.45', '3', 3000, 3000]
[657, 968] ['整租·华裕家园 3室2厅 南', '瑶海-和平路-华裕家园', '126.00', '3', 2600, 2600]
[659, 968] ['整租·滨湖世纪城徽昌苑 2室2厅 南', '滨湖新区-滨湖世纪-滨湖世纪城徽昌苑', '90.90', '2', 2200, 2200]
[660, 968] ['整租·信达天御荔枝公馆 1室1厅 南', '包河-常青-信达天御荔枝公馆', '54.00', '1', 2300, 2300]
[661, 968] ['整租·金成港湾 2室2厅 南', '新站-七里塘-金成港湾', '90.00', '2', 1800, 1800]
[662, 968] ['整租·东方蓝海 3室1厅 南/北', '滨湖新区-环湖CBD-东方蓝海', '92.77', '3', 2600, 2600]
[663, 971] ['整租·报业园 2室1厅 东', '经开-芙蓉-报业园', '75.25', '2', 1750, 1750]
[664, 972] ['整租·仕嘉名苑 2室1厅 东', '包河-芜湖路-仕嘉名苑', '90.00', '2', 2800, 2800]
[666, 972] ['整租·王大郢家园欣苑 2室2厅 南', '包河-周谷堆-王大郢家园欣苑', '85.00', '2', 2000, 2000]
[667, 972] ['整租·瑞泰城市家园 3室1厅 南', '瑶海-龙岗-瑞泰城市家园', '90.00', '3', 2000, 2000]
[668, 972] ['整租·梅山路21号 2室1厅 南', '蜀山-三里庵-梅山路21号', '62.24', '2', 1750, 1750]
[669, 972] ['整租·银成公寓 3室1厅 南', '庐阳-逍遥津-银成公寓', '106.00', '3', 3000, 3000]
[672, 985] ['整租·锦绣首玺 3室1厅 南', '滨湖新区-方兴-锦绣首玺', '123.72', '3', 3200, 3200]
[771, 1073] ['整租·禹洲华侨城三期荷园 3室1厅 南', '肥西-染坊-禹洲华侨城三期荷园', '106.00', '3', 2700, 2700]
[772, 1073] ['整租·西园新村 3室1厅 南', '蜀山-三里庵-西园新村', '62.71', '3', 2250, 2250]
[774, 1075] ['整租·力高柏林春天 2室2厅 南', '包河-包公-力高柏林春天', '83.99', '2', 2500, 2500]
[776, 1075] ['整租·绿地御徽 4室2厅 南/北', '包河-常青-绿地御徽', '132.24', '4', 4800, 4800]
[778, 1076] ['整租·华地润园 3室2厅 南', '经开-莲花-华地润园', '89.00', '3', 2800, 2800]
[779, 1076] ['整租·斌锋当代府MOMΛ 3室1厅 南', '肥东-龙岗-斌锋当代府MOMΛ', '88.00', '3', 1100, 1100]
[783, 1076] ['整租·阿奎利亚城果 3室1厅 南/北', '长丰-北城-阿奎利亚城果', '100.00', '3', 1400, 1400]
[786, 1076] ['整租·合作经济广场 3室1厅 南', '庐阳-三孝口-合作经济广场', '85.81', '3', 5800, 5800]
[820, 1833] ['整租·绿地国际花都蓝蝶苑  2室1厅 南', '政务-笔架山-绿地国际花都蓝蝶苑', '87.00', '2', 3000, 3000]
