[16, 1375] ['整租·翠成馨园B区 2室2厅 南', '朝阳-垡头-翠成馨园B区', 92.0, 2, 6700, 6700]
[120, 10173] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 10587] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 10675] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 10794] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 10823] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 10852] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 11239] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 11596] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 11864] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 12102] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 12634] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 12812] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 12960] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 13706] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 13855] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 13884] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 13943] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 13972] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 14060] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 14089] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 14208] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 14507] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 14774] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 14803] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 14920] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 15069] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 15098] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 15394] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 15453] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 15512] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 15899] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 16108] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 16286] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 16583] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 16819] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 16998] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 17086] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 17205] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 17323] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 17558] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 17646] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 17914] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 17943] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 18448] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 18715] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 18833] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 18862] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 18891] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 19040] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 19188] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 19366] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 19425] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 19542] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 19601] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 19630] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 19779] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 19928] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 20105] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 20134] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 20312] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 20788] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 20907] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 21026] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 21114] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 21203] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 21440] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 21859] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 22038] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 22215] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 22244] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 22363] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 22572] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 22691] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 22780] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 23017] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 23166] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 23225] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 23373] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 23462] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 23639] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 23818] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 24026] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 24618] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 25034] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 25715] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 25774] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 26041] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 26100] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 26129] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 26188] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 26365] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 26394] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 26482] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 26511] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 26570] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 26805] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 26894] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 27160] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 27369] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 27487] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 27665] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 27724] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 27812] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 27961] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 28050] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 28079] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 28613] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 28672] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 28731] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 28970] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 28999] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 29028] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 29175] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 29234] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 30006] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 30125] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 30154] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 30213] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 30242] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 30271] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 30359] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 30536] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 30654] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 30803] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 31250] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 31548] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 31607] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 31636] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 31695] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 32021] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 32230] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 32319] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[120, 32377] ['整租·华人一品大厦 2房间 北', '东城-东四-华人一品大厦', 56.0, 2, 5600, 5600]
[121, 1054] ['整租·苏州胡同 2室1厅 南/北', '东城-建国门内-苏州胡同', 65.0, 2, 8500, 8500]
[138, 2533] ['整租·熙公馆 3房间 西', '丰台-青塔-熙公馆', 98.0, 3, 6500, 6500]
[140, 2446] ['整租·红庭 3房间 南/北', '丰台-岳各庄-红庭', 48.61, 3, 5200, 5200]
[141, 2456] ['整租·蓝光云鼎 2房间 跃层 南', '丰台-马家堡-蓝光云鼎', 60.0, 2, 5200, 5200]
[147, 585] ['整租·果岭假日 5室5厅 南/北', '大兴-义和庄-果岭假日', 580.0, 5, 20000, 20000]
[158, 1589] ['整租·玉带河西街 2室2厅 南/北', '通州-万达-玉带河西街', 61.0, 2, 3600, 3600]
[166, 1438] ['整租·空港新苑五区13号院 2室1厅 南/北', '大兴-大兴机场空港-空港新苑五区13号院', 89.0, 2, 1800, 1800]
[354, 2267] ['整租·大方居 2室1厅 南/北', '通州-九棵树(家乐福)-大方居', 87.78, 2, 3500, 3500]
[356, 2269] ['整租·景和园 2室1厅 南/北', '海淀-西北旺-景和园', 81.0, 2, 7300, 7300]
[358, 2270] ['整租·中海枫涟山庄 2室1厅 南/北', '海淀-西北旺-中海枫涟山庄', 87.7, 2, 6000, 6000]
[360, 2266] ['整租·丝竹园小区 1室1厅 南', '朝阳-健翔桥-丝竹园小区', 58.0, 1, 5500, 5500]
[362, 2267] ['整租·华盛乐章 3室1厅 东/南', '朝阳-健翔桥-华盛乐章', 129.0, 3, 11500, 11500]
[363, 2303] ['整租·角门甲4号院 2室1厅 南/北', '丰台-角门-角门甲4号院', 71.0, 2, 5100, 5100]
[374, 2315] ['整租·开阳里三区 2室1厅 西北', '丰台-北京南站-开阳里三区', 95.0, 2, 6700, 6700]
[378, 2317] ['整租·右外东庄 2室1厅 东南', '丰台-北京南站-右外东庄', 61.1, 2, 5900, 5900]
[383, 1177] ['整租·蓝星花园 2室2厅 南/北', '顺义-后沙峪-蓝星花园', 121.56, 2, 6200, 6200]
[384, 1177] ['整租·民康胡同30号院 2室1厅 西/北', '西城-金融街-民康胡同30号院', 72.7, 2, 13500, 13500]
[385, 1177] ['整租·华纺易城 1室1厅 东/北', '朝阳-朝青-华纺易城', 60.0, 1, 7700, 7700]
[386, 1177] ['整租·新起点嘉园 3室2厅 东南', '海淀-万柳-新起点嘉园', 158.05, 3, 22800, 22800]
[387, 1177] ['整租·华严北里2号院 2室1厅 东/西', '朝阳-健翔桥-华严北里2号院', 58.0, 2, 6500, 6500]
[388, 1177] ['整租·国锐金嵿 3室1厅 南/北', '亦庄开发区-亦庄-国锐金嵿', 277.96, 3, 28000, 28000]
[389, 1177] ['整租·华冠丽景 2室2厅 南/北', '东城-东直门-华冠丽景', 126.75, 2, 26000, 26000]
[390, 1177] ['整租·尚城 3室2厅 西北', '昌平-回龙观-尚城', 67.0, 3, 5200, 5200]
[391, 1177] ['整租·万科观承别墅二期 4室2厅 复式 东/南/北', '顺义-后沙峪-万科观承别墅二期', 335.5, 4, 55000, 55000]
[392, 1177] ['整租·金隅万科城二期 2室1厅 东南', '昌平-鼓楼大街-金隅万科城二期', 84.59, 2, 5000, 5000]
[393, 1177] ['整租·裕民东里 1室1厅 南', '朝阳-马甸-裕民东里', 43.0, 1, 6500, 6500]
[394, 1177] ['整租·孛旺花园 2室1厅 南/北', '朝阳-垡头-孛旺花园', 103.0, 2, 7000, 7000]
[395, 1177] ['整租·韩庄子西里 2室1厅 南/北', '丰台-看丹桥-韩庄子西里', 54.0, 2, 4600, 4600]
[396, 1177] ['整租·建设研究院 2室1厅 南/北', '海淀-五棵松-建设研究院', 60.9, 2, 6800, 6800]
[512, 960] ['整租·兴华园 3室1厅 南', '大兴-枣园-兴华园', 96.78, 3, 4800, 4800]
[748, 1070] ['整租·首开智慧社 1房间 西', '昌平-回龙观-首开智慧社', 51.0, 1, 5200, 5200]
[749, 1070] ['整租·宜品上层 1房间 南', '海淀-上地-宜品上层', 58.0, 1, 7000, 7000]
[750, 1070] ['整租·花园公寓 2室1厅 东/北', '海淀-牡丹园-花园公寓', 55.0, 2, 7200, 7200]
[751, 1070] ['整租·BOBO自由城 3室1厅 南/北', '通州-武夷花园-BOBO自由城', 127.0, 3, 7500, 7500]
[752, 1070] ['整租·马甸南村 2室1厅 东/西', '西城-马甸-马甸南村', 64.8, 2, 7000, 7000]
