[29, 31] ['整租·宝龙城市广场(青浦) 3室2厅 南', '青浦-赵巷-宝龙城市广场(青浦)', 66.73, 3, 4800, 4800]
[332, 12855] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 12974] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 13063] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 13151] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 13270] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 13477] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 13833] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 14070] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 14129] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 14366] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 14395] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 14483] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 14901] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 14960] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 15138] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 15167] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 15256] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 15375] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 15494] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 15553] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 15612] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 15759] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 16086] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 16115] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 16323] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 16472] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 16501] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 16738] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 16797] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 16976] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 17274] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 17333] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 17392] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 17451] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 17748] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 18016] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 18134] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 18193] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 18222] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 18310] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 18519] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 18668] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 19082] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 19171] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 19230] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 19677] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 20034] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 20063] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 20122] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 20151] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 20210] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 20299] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 20358] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 20686] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 20715] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 20744] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 21011] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 21160] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 21576] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 21635] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 21754] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 22347] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 22406] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 22435] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 22494] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 22583] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 22672] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 22760] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 23028] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 23117] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 23146] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 23325] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 23770] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 23828] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 24275] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 24304] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 24781] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 25049] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 25348] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 25467] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 25644] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 26269] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 26328] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 26446] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 26535] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 26653] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 26712] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 26981] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 27845] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 27994] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 28082] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 28200] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 28408] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 28616] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 28645] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 28732] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 28850] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 29029] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 29148] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 29266] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 29295] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[332, 29473] ['整租·莲溪三村 2室1厅 南', '浦东-北蔡-莲溪三村', 59.71, 2, 6000, 6000]
[337, 3087] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 3174] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 3261] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 3378] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 3735] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 3851] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 3879] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 3997] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 4025] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 4053] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 4289] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 4347] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 4523] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 4729] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 4877] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 4935] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 5141] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 5169] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 5317] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 5345] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 5643] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 6057] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 6173] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 6321] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 7269] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 7327] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 7475] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 7891] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 7949] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 7977] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 8243] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 8331] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 8388] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 8774] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 8802] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 8889] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 9006] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 9154] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 9212] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 9690] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 9718] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 10164] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 10578] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 10754] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 10812] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 10840] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 11404] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 11851] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 12207] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 12235] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 12263] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 12321] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 12795] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 12913] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 13001] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 13088] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 13206] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 13412] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 13767] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 14003] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 14061] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 14297] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 14325] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 14412] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 14829] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 14887] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 15064] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 15092] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 15180] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 15298] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 15416] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 15474] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 15532] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
[337, 15678] ['整租·华发招商依云四季 3室2厅 南/北', '金山-金山-华发招商依云四季', 91.12, 3, 2500, 2500]
