[6, 1372] ['整租·凤凰印象 1室1厅 西南', '罗湖区-螺岭-凤凰印象', '43.72', '1', 3900, 3900]
[294, 4447] ['整租·星湖花园 1室1厅 南', '罗湖区-银湖-星湖花园', '38.00', '1', 3200, 3200]
[294, 4532] ['整租·星湖花园 1室1厅 南', '罗湖区-银湖-星湖花园', '38.00', '1', 3200, 3200]
[294, 4764] ['整租·星湖花园 1室1厅 南', '罗湖区-银湖-星湖花园', '38.00', '1', 3200, 3200]
[294, 4791] ['整租·星湖花园 1室1厅 南', '罗湖区-银湖-星湖花园', '38.00', '1', 3200, 3200]
[294, 4906] ['整租·星湖花园 1室1厅 南', '罗湖区-银湖-星湖花园', '38.00', '1', 3200, 3200]
[294, 4963] ['整租·星湖花园 1室1厅 南', '罗湖区-银湖-星湖花园', '38.00', '1', 3200, 3200]
[294, 5079] ['整租·星湖花园 1室1厅 南', '罗湖区-银湖-星湖花园', '38.00', '1', 3200, 3200]
[294, 5224] ['整租·星湖花园 1室1厅 南', '罗湖区-银湖-星湖花园', '38.00', '1', 3200, 3200]
[294, 5339] ['整租·星湖花园 1室1厅 南', '罗湖区-银湖-星湖花园', '38.00', '1', 3200, 3200]
[294, 5601] ['整租·星湖花园 1室1厅 南', '罗湖区-银湖-星湖花园', '38.00', '1', 3200, 3200]
[294, 5833] ['整租·星湖花园 1室1厅 南', '罗湖区-银湖-星湖花园', '38.00', '1', 3200, 3200]
[296, 570] ['整租·怡泰大厦 1室0厅 复式 东南', '罗湖区-黄贝岭-怡泰大厦', '27.87', '1', 2500, 2500]
[296, 2634] ['整租·怡泰大厦 1室0厅 复式 东南', '罗湖区-黄贝岭-怡泰大厦', '27.87', '1', 2500, 2500]
[297, 2711] ['整租·大塘垅小区 3室2厅 南', '罗湖区-地王-大塘垅小区', '74.00', '3', 5000, 5000]
[298, 2710] ['整租·汇泰大厦 1室0厅 西北', '罗湖区-罗湖口岸-汇泰大厦', '33.78', '1', 3500, 3500]
[299, 2710] ['整租·锦缘里嘉园 2室2厅 东南', '罗湖区-新秀-锦缘里嘉园', '59.30', '2', 6600, 6600]
[300, 2710] ['整租·莲塘D小区 1室0厅 南', '罗湖区-莲塘-莲塘D小区', '31.00', '1', 2500, 2500]
[301, 2624] ['整租·大塘垅小区 3室1厅 南/北', '罗湖区-地王-大塘垅小区', '74.23', '3', 5500, 5500]
[301, 2709] ['整租·大塘垅小区 3室1厅 南/北', '罗湖区-地王-大塘垅小区', '74.23', '3', 5500, 5500]
[305, 3019] ['整租·城市天地广场 1室1厅 北', '罗湖区-万象城-城市天地广场', '42.56', '1', 4000, 4000]
[305, 3605] ['整租·城市天地广场 1室1厅 北', '罗湖区-万象城-城市天地广场', '42.56', '1', 4000, 4000]
[305, 3721] ['整租·城市天地广场 1室1厅 北', '罗湖区-万象城-城市天地广场', '42.56', '1', 4000, 4000]
[305, 3953] ['整租·城市天地广场 1室1厅 北', '罗湖区-万象城-城市天地广场', '42.56', '1', 4000, 4000]
[305, 4008] ['整租·城市天地广场 1室1厅 北', '罗湖区-万象城-城市天地广场', '42.56', '1', 4000, 4000]
[305, 4181] ['整租·城市天地广场 1室1厅 北', '罗湖区-万象城-城市天地广场', '42.56', '1', 4000, 4000]
[305, 4296] ['整租·城市天地广场 1室1厅 北', '罗湖区-万象城-城市天地广场', '42.56', '1', 4000, 4000]
[305, 4409] ['整租·城市天地广场 1室1厅 北', '罗湖区-万象城-城市天地广场', '42.56', '1', 4000, 4000]
[305, 4435] ['整租·城市天地广场 1室1厅 北', '罗湖区-万象城-城市天地广场', '42.56', '1', 4000, 4000]
[305, 4519] ['整租·城市天地广场 1室1厅 北', '罗湖区-万象城-城市天地广场', '42.56', '1', 4000, 4000]
[305, 4750] ['整租·城市天地广场 1室1厅 北', '罗湖区-万象城-城市天地广场', '42.56', '1', 4000, 4000]
[305, 4776] ['整租·城市天地广场 1室1厅 北', '罗湖区-万象城-城市天地广场', '42.56', '1', 4000, 4000]
[305, 4890] ['整租·城市天地广场 1室1厅 北', '罗湖区-万象城-城市天地广场', '42.56', '1', 4000, 4000]
[305, 4946] ['整租·城市天地广场 1室1厅 北', '罗湖区-万象城-城市天地广场', '42.56', '1', 4000, 4000]
[305, 5061] ['整租·城市天地广场 1室1厅 北', '罗湖区-万象城-城市天地广场', '42.56', '1', 4000, 4000]
[305, 5205] ['整租·城市天地广场 1室1厅 北', '罗湖区-万象城-城市天地广场', '42.56', '1', 4000, 4000]
[305, 5319] ['整租·城市天地广场 1室1厅 北', '罗湖区-万象城-城市天地广场', '42.56', '1', 4000, 4000]
[305, 5580] ['整租·城市天地广场 1室1厅 北', '罗湖区-万象城-城市天地广场', '42.56', '1', 4000, 4000]
[305, 5811] ['整租·城市天地广场 1室1厅 北', '罗湖区-万象城-城市天地广场', '42.56', '1', 4000, 4000]
[307, 734] ['整租·世界金融中心 2室1厅 南', '罗湖区-万象城-世界金融中心', '47.00', '2', 4800, 4800]
[307, 1507] ['整租·世界金融中心 2室1厅 南', '罗湖区-万象城-世界金融中心', '47.00', '2', 4800, 4800]
[308, 1507] ['整租·海关宿舍一院 3室1厅 南', '罗湖区-罗湖口岸-海关宿舍一院', '78.22', '3', 5000, 5000]
[309, 1507] ['整租·名都大厦 3室2厅 东', '罗湖区-螺岭-名都大厦', '83.59', '3', 7000, 7000]
[310, 1507] ['整租·大中华汇展阁 1室0厅 北', '罗湖区-罗湖口岸-大中华汇展阁', '43.36', '1', 2800, 2800]
[311, 1507] ['整租·庐山花园 1室1厅 东南', '罗湖区-罗湖口岸-庐山花园', '46.00', '1', 4000, 4000]
[314, 1507] ['整租·文锦渡海关生活区 2室1厅 南/北', '罗湖区-春风路-文锦渡海关生活区', '80.66', '2', 4300, 4300]
[315, 1507] ['整租·龙园苑 1室1厅 北', '罗湖区-黄贝岭-龙园苑', '39.00', '1', 3000, 3000]
[316, 1507] ['整租·松园南小区 1室1厅 南', '罗湖区-地王-松园南小区', '25.00', '1', 2000, 2000]
[317, 1507] ['整租·鹏基公寓 1室0厅 北', '罗湖区-莲塘-鹏基公寓', '30.00', '1', 1900, 1900]
[319, 1507] ['整租·鹏基公寓 1室1厅 北', '罗湖区-莲塘-鹏基公寓', '30.00', '1', 1900, 1900]
[320, 1507] ['整租·鸿翔花园 1室1厅 东南', '罗湖区-地王-鸿翔花园', '35.00', '1', 3800, 3800]
[325, 1507] ['整租·ONE 39 1室0厅 西', '罗湖区-地王-ONE 39', '42.00', '1', 4000, 4000]
[327, 1507] ['整租·翠拥华庭二期 2室2厅 东南/南', '罗湖区-百仕达-翠拥华庭二期', '82.41', '2', 8300, 8300]
[329, 1507] ['整租·梧桐山新居二期 3室2厅 西南', '罗湖区-莲塘-梧桐山新居二期', '88.00', '3', 5400, 5400]
[330, 1507] ['整租·都市名园 3室2厅 东', '罗湖区-万象城-都市名园', '105.59', '3', 7980, 7980]
[331, 1507] ['整租·广东省银行大厦 2室1厅 南', '罗湖区-罗湖口岸-广东省银行大厦', '69.00', '2', 5500, 5500]
[362, 787] ['整租·观山盛苑 2室2厅 西北', '罗湖区-布心-观山盛苑', '57.00', '2', 5000, 5000]
[362, 882] ['整租·观山盛苑 2室2厅 西北', '罗湖区-布心-观山盛苑', '57.00', '2', 5000, 5000]
[365, 787] ['合租·美荔园 3居室 西南卧', '罗湖区-地王-美荔园', '20.00', '3', 3300, 3300]
[365, 2308] ['合租·美荔园 3居室 西南卧', '罗湖区-地王-美荔园', '20.00', '3', 3300, 3300]
[369, 788] ['整租·鸿翔花园 1室1厅 东南', '罗湖区-地王-鸿翔花园', '48.32', '1', 4800, 4800]
[370, 880] ['整租·东湖丽苑 2室1厅 东南', '罗湖区-百仕达-东湖丽苑', '48.00', '2', 3300, 3300]
[373, 881] ['整租·立新花园一期 3室2厅 南', '罗湖区-东门-立新花园一期', '83.00', '3', 5500, 5500]
[374, 881] ['整租·怡泰大厦 2室1厅 南', '罗湖区-黄贝岭-怡泰大厦', '59.00', '2', 4000, 4000]
[381, 2305] ['整租·翡翠公寓 2室1厅 南', '罗湖区-翠竹-翡翠公寓', '33.00', '2', 4900, 4900]
[385, 2306] ['整租·东门168 1室0厅 西南', '罗湖区-螺岭-东门168', '23.03', '1', 2300, 2300]
[386, 881] ['整租·双城世纪 1室1厅 东南/南', '罗湖区-罗湖口岸-双城世纪', '48.00', '1', 4800, 4800]
[388, 2307] ['整租·雍翠华府 2室1厅 西北/北', '罗湖区-布心-雍翠华府', '63.00', '2', 5500, 5500]
[404, 2742] ['整租·银座金钻 1室1厅 东南', '罗湖区-春风路-银座金钻', '44.78', '1', 3500, 3500]
[405, 2532] ['整租·天俊大厦 1室1厅 南', '罗湖区-春风路-天俊大厦', '40.00', '1', 3500, 3500]
[406, 2532] ['合租·凤凰街58号大院 2居室 南卧', '罗湖区-螺岭-凤凰街58号大院', '15.00', '2', 2200, 2200]
[406, 2740] ['合租·凤凰街58号大院 2居室 南卧', '罗湖区-螺岭-凤凰街58号大院', '15.00', '2', 2200, 2200]
[407, 2740] ['整租·云景梧桐花园 2室1厅 南', '罗湖区-莲塘-云景梧桐花园', '76.00', '2', 9000, 9000]
[408, 2534] ['整租·名骏豪庭 3室2厅 南', '罗湖区-莲塘-名骏豪庭', '85.00', '3', 6200, 6200]
[410, 2542] ['整租·庐山花园 1室0厅 南', '罗湖区-罗湖口岸-庐山花园', '125.00', '1', 8500, 8500]
[416, 2545] ['整租·华商时代公寓 2室1厅 东南', '罗湖区-笋岗-华商时代公寓', '63.51', '2', 3800, 3800]
[423, 466] ['整租·华丽园 2室2厅 南', '罗湖区-翠竹-华丽园', '90.30', '2', 6600, 6600]
[424, 1638] ['整租·京基东方华都 1室0厅 南', '罗湖区-螺岭-京基东方华都', '31.00', '1', 3300, 3300]
[425, 468] ['整租·万科东方尊峪 3室2厅 南', '罗湖区-莲塘-万科东方尊峪', '124.51', '3', 9980, 9980]
[425, 1639] ['整租·万科东方尊峪 3室2厅 南', '罗湖区-莲塘-万科东方尊峪', '124.51', '3', 9980, 9980]
[428, 1639] ['整租·国都花园 3室2厅 西', '罗湖区-地王-国都花园', '98.08', '3', 15000, 15000]
[429, 470] ['整租·合正荣悦 4室1厅 东南', '罗湖区-黄贝岭-合正荣悦', '205.47', '4', 39000, 39000]
[429, 2410] ['整租·合正荣悦 4室1厅 东南', '罗湖区-黄贝岭-合正荣悦', '205.47', '4', 39000, 39000]
[430, 2409] ['整租·东方凤雅台 2室1厅 北', '罗湖区-莲塘-东方凤雅台', '65.00', '2', 4000, 4000]
[431, 471] ['整租·佳宁娜广场 1室1厅 南', '罗湖区-春风路-佳宁娜广场', '91.60', '1', 5800, 5800]
[433, 471] ['整租·南方证券大厦 1室1厅 东南', '罗湖区-春风路-南方证券大厦', '43.26', '1', 3200, 3200]
[433, 1639] ['整租·南方证券大厦 1室1厅 东南', '罗湖区-春风路-南方证券大厦', '43.26', '1', 3200, 3200]
[434, 2408] ['合租·畔山花园 4居室 北卧', '罗湖区-莲塘-畔山花园', '13.00', '4', 1680, 1680]
[437, 471] ['整租·仙湖公馆 4室2厅 复式 南', '罗湖区-莲塘-仙湖公馆', '196.21', '4', 12000, 12000]
[437, 1639] ['整租·仙湖公馆 4室2厅 复式 南', '罗湖区-莲塘-仙湖公馆', '196.21', '4', 12000, 12000]
[438, 1639] ['整租·ONE 39 1室1厅 西', '罗湖区-地王-ONE 39', '43.98', '1', 4500, 4500]
[440, 2408] ['整租·新世界大厦 2室1厅 东/南', '罗湖区-螺岭-新世界大厦', '73.78', '2', 6800, 6800]
[441, 1643] ['整租·ONE 39 1室0厅 东', '罗湖区-地王-ONE 39', '47.00', '1', 3500, 3500]
[443, 2409] ['整租·金湖花园C区 3室1厅 南', '罗湖区-银湖-金湖花园C区', '93.00', '3', 5300, 5300]
[445, 1644] ['整租·龙园山庄 3室2厅 南', '罗湖区-清水河-龙园山庄', '95.00', '3', 5300, 5300]
[448, 2408] ['整租·ONE 39 2室1厅 东南', '罗湖区-地王-ONE 39', '74.13', '2', 5500, 5500]
[452, 1233] ['整租·湖滨新村 2室1厅 东南', '罗湖区-黄贝岭-湖滨新村', '55.00', '2', 4000, 4000]
[452, 2363] ['整租·湖滨新村 2室1厅 东南', '罗湖区-黄贝岭-湖滨新村', '55.00', '2', 4000, 4000]
[454, 1233] ['整租·联城美园 1室1厅 南', '罗湖区-春风路-联城美园', '45.70', '1', 4500, 4500]
[454, 2362] ['整租·联城美园 1室1厅 南', '罗湖区-春风路-联城美园', '45.70', '1', 4500, 4500]
[456, 2362] ['整租·128大院 2室1厅 东南', '罗湖区-东门-128大院', '69.35', '2', 4500, 4500]
[471, 1637] ['整租·鹏兴花园三期 3室2厅 南', '罗湖区-莲塘-鹏兴花园三期', '106.00', '3', 8500, 8500]
[494, 2073] ['整租·城市天地广场 1室1厅 南', '罗湖区-万象城-城市天地广场', '59.00', '1', 3600, 3600]
[503, 2216] ['整租·中航凯特公寓 1室0厅 南', '罗湖区-地王-中航凯特公寓', '32.07', '1', 3000, 3000]
[506, 2221] ['整租·联城美园 2室1厅 南', '罗湖区-春风路-联城美园', '62.86', '2', 5300, 5300]
[510, 1045] ['整租·和平广场 3室2厅 东', '罗湖区-地王-和平广场', '76.00', '3', 7000, 7000]
[514, 1045] ['整租·云景豪园 2室2厅 东南', '罗湖区-春风路-云景豪园', '72.81', '2', 6200, 6200]
[515, 1047] ['整租·鸿翔花园 3室2厅 东南', '罗湖区-地王-鸿翔花园', '125.00', '3', 15000, 15000]
[516, 1857] ['整租·名骏豪庭 1室1厅 北', '罗湖区-莲塘-名骏豪庭', '43.00', '1', 3300, 3300]
[523, 1048] ['整租·名骏豪庭 1室1厅 南', '罗湖区-莲塘-名骏豪庭', '43.00', '1', 3400, 3400]
[526, 1050] ['整租·港岛银座 2室1厅 东南', '罗湖区-地王-港岛银座', '63.78', '2', 4500, 4500]
[527, 1050] ['整租·航天晴山月 4室2厅 南/北', '罗湖区-莲塘-航天晴山月', '176.00', '4', 15000, 15000]
[533, 792] ['整租·星桂园 1室1厅 东南', '罗湖区-地王-星桂园', '37.00', '1', 4200, 4200]
[536, 1039] ['整租·海珑华苑 1室0厅 北', '罗湖区-螺岭-海珑华苑', '45.43', '1', 3500, 3500]
[541, 1828] ['整租·金城华庭 1室1厅 东南', '罗湖区-螺岭-金城华庭', '38.00', '1', 3600, 3600]
[545, 820] ['整租·粤海新村 3室1厅 南', '罗湖区-百仕达-粤海新村', '89.00', '3', 6700, 6700]
[545, 1337] ['整租·粤海新村 3室1厅 南', '罗湖区-百仕达-粤海新村', '89.00', '3', 6700, 6700]
[547, 1337] ['整租·观山盛苑 2室2厅 东南', '罗湖区-布心-观山盛苑', '51.50', '2', 4800, 4800]
[548, 821] ['整租·四季御园 3室2厅 东南', '罗湖区-莲塘-四季御园', '75.00', '3', 6200, 6200]
[548, 1781] ['整租·四季御园 3室2厅 东南', '罗湖区-莲塘-四季御园', '75.00', '3', 6200, 6200]
[552, 822] ['整租·汇泰大厦 1室1厅 东南', '罗湖区-罗湖口岸-汇泰大厦', '33.00', '1', 3000, 3000]
[552, 1336] ['整租·汇泰大厦 1室1厅 东南', '罗湖区-罗湖口岸-汇泰大厦', '33.00', '1', 3000, 3000]
[555, 822] ['整租·新天地名居 2室1厅 西南', '罗湖区-黄贝岭-新天地名居', '54.00', '2', 5200, 5200]
[555, 1780] ['整租·新天地名居 2室1厅 西南', '罗湖区-黄贝岭-新天地名居', '54.00', '2', 5200, 5200]
[557, 825] ['整租·鹏公馆 1室1厅 东', '罗湖区-翠竹-鹏公馆', '36.41', '1', 3700, 3700]
[557, 1781] ['整租·鹏公馆 1室1厅 东', '罗湖区-翠竹-鹏公馆', '36.41', '1', 3700, 3700]
[565, 2550] ['整租·紫荆花园 1室0厅 西南', '罗湖区-布心-紫荆花园', '26.00', '1', 2000, 2000]
[573, 2930] ['整租·星湖花园 1室1厅 南', '罗湖区-银湖-星湖花园', '37.00', '1', 3900, 3900]
[573, 3515] ['整租·星湖花园 1室1厅 南', '罗湖区-银湖-星湖花园', '37.00', '1', 3900, 3900]
[573, 3630] ['整租·星湖花园 1室1厅 南', '罗湖区-银湖-星湖花园', '37.00', '1', 3900, 3900]
[573, 3861] ['整租·星湖花园 1室1厅 南', '罗湖区-银湖-星湖花园', '37.00', '1', 3900, 3900]
[573, 3915] ['整租·星湖花园 1室1厅 南', '罗湖区-银湖-星湖花园', '37.00', '1', 3900, 3900]
[573, 4087] ['整租·星湖花园 1室1厅 南', '罗湖区-银湖-星湖花园', '37.00', '1', 3900, 3900]
[573, 4201] ['整租·星湖花园 1室1厅 南', '罗湖区-银湖-星湖花园', '37.00', '1', 3900, 3900]
[573, 4313] ['整租·星湖花园 1室1厅 南', '罗湖区-银湖-星湖花园', '37.00', '1', 3900, 3900]
[573, 4338] ['整租·星湖花园 1室1厅 南', '罗湖区-银湖-星湖花园', '37.00', '1', 3900, 3900]
[573, 4421] ['整租·星湖花园 1室1厅 南', '罗湖区-银湖-星湖花园', '37.00', '1', 3900, 3900]
[573, 4651] ['整租·星湖花园 1室1厅 南', '罗湖区-银湖-星湖花园', '37.00', '1', 3900, 3900]
[573, 4676] ['整租·星湖花园 1室1厅 南', '罗湖区-银湖-星湖花园', '37.00', '1', 3900, 3900]
[573, 4789] ['整租·星湖花园 1室1厅 南', '罗湖区-银湖-星湖花园', '37.00', '1', 3900, 3900]
[573, 4844] ['整租·星湖花园 1室1厅 南', '罗湖区-银湖-星湖花园', '37.00', '1', 3900, 3900]
[573, 4958] ['整租·星湖花园 1室1厅 南', '罗湖区-银湖-星湖花园', '37.00', '1', 3900, 3900]
[573, 5101] ['整租·星湖花园 1室1厅 南', '罗湖区-银湖-星湖花园', '37.00', '1', 3900, 3900]
[573, 5214] ['整租·星湖花园 1室1厅 南', '罗湖区-银湖-星湖花园', '37.00', '1', 3900, 3900]
[573, 5474] ['整租·星湖花园 1室1厅 南', '罗湖区-银湖-星湖花园', '37.00', '1', 3900, 3900]
[573, 5704] ['整租·星湖花园 1室1厅 南', '罗湖区-银湖-星湖花园', '37.00', '1', 3900, 3900]
[577, 2932] ['整租·翠雅居 2室1厅 西南', '罗湖区-清水河-翠雅居', '68.00', '2', 3900, 3900]
[577, 3516] ['整租·翠雅居 2室1厅 西南', '罗湖区-清水河-翠雅居', '68.00', '2', 3900, 3900]
[577, 3630] ['整租·翠雅居 2室1厅 西南', '罗湖区-清水河-翠雅居', '68.00', '2', 3900, 3900]
[577, 3860] ['整租·翠雅居 2室1厅 西南', '罗湖区-清水河-翠雅居', '68.00', '2', 3900, 3900]
[577, 3913] ['整租·翠雅居 2室1厅 西南', '罗湖区-清水河-翠雅居', '68.00', '2', 3900, 3900]
[577, 4084] ['整租·翠雅居 2室1厅 西南', '罗湖区-清水河-翠雅居', '68.00', '2', 3900, 3900]
[577, 4197] ['整租·翠雅居 2室1厅 西南', '罗湖区-清水河-翠雅居', '68.00', '2', 3900, 3900]
[577, 4308] ['整租·翠雅居 2室1厅 西南', '罗湖区-清水河-翠雅居', '68.00', '2', 3900, 3900]
[577, 4332] ['整租·翠雅居 2室1厅 西南', '罗湖区-清水河-翠雅居', '68.00', '2', 3900, 3900]
[577, 4414] ['整租·翠雅居 2室1厅 西南', '罗湖区-清水河-翠雅居', '68.00', '2', 3900, 3900]
[577, 4643] ['整租·翠雅居 2室1厅 西南', '罗湖区-清水河-翠雅居', '68.00', '2', 3900, 3900]
[577, 4667] ['整租·翠雅居 2室1厅 西南', '罗湖区-清水河-翠雅居', '68.00', '2', 3900, 3900]
[577, 4779] ['整租·翠雅居 2室1厅 西南', '罗湖区-清水河-翠雅居', '68.00', '2', 3900, 3900]
[577, 4833] ['整租·翠雅居 2室1厅 西南', '罗湖区-清水河-翠雅居', '68.00', '2', 3900, 3900]
[577, 4946] ['整租·翠雅居 2室1厅 西南', '罗湖区-清水河-翠雅居', '68.00', '2', 3900, 3900]
[577, 5088] ['整租·翠雅居 2室1厅 西南', '罗湖区-清水河-翠雅居', '68.00', '2', 3900, 3900]
[577, 5200] ['整租·翠雅居 2室1厅 西南', '罗湖区-清水河-翠雅居', '68.00', '2', 3900, 3900]
[577, 5459] ['整租·翠雅居 2室1厅 西南', '罗湖区-清水河-翠雅居', '68.00', '2', 3900, 3900]
[577, 5688] ['整租·翠雅居 2室1厅 西南', '罗湖区-清水河-翠雅居', '68.00', '2', 3900, 3900]
[578, 2547] ['整租·城市东座 1室0厅 北', '罗湖区-莲塘-城市东座', '27.00', '1', 2500, 2500]
[579, 2547] ['整租·鹏莲花园 3室1厅 北', '罗湖区-莲塘-鹏莲花园', '80.00', '3', 4350, 4350]
[581, 2547] ['整租·观山祥苑 4室2厅 东北', '罗湖区-布心-观山祥苑', '145.00', '4', 8500, 8500]
[583, 2547] ['整租·港岛银座 2室2厅 南', '罗湖区-地王-港岛银座', '68.79', '2', 8500, 8500]
[617, 1289] ['整租·富达花园 1室1厅 南', '罗湖区-莲塘-富达花园', '45.00', '1', 2800, 2800]
[617, 1521] ['整租·富达花园 1室1厅 南', '罗湖区-莲塘-富达花园', '45.00', '1', 2800, 2800]
[619, 1052] ['整租·观山盛苑 3室2厅 东北', '罗湖区-布心-观山盛苑', '95.00', '3', 6800, 6800]
[619, 1282] ['整租·观山盛苑 3室2厅 东北', '罗湖区-布心-观山盛苑', '95.00', '3', 6800, 6800]
