[2, 1627] ['整租·时代领峯 3室2厅 南/北', '包河-淝河镇-时代领峯', '96.26', '3', 2700, 2700]
[251, 1043] ['整租·幸福雅苑 2室1厅 南', '包河-淝河镇-幸福雅苑', '60.00', '2', 2300, 2300]
[252, 1043] ['整租·和昌中央城邦 3室2厅 南', '包河-工业园-和昌中央城邦', '91.16', '3', 2000, 2000]
[253, 1043] ['整租·顶峰国际公寓 3室2厅 南', '包河-芜湖路-顶峰国际公寓', '119.16', '3', 3700, 3700]
[254, 1043] ['整租·龙湖·景粼玖序 4室2厅 南', '包河-工业园-龙湖·景粼玖序', '147.26', '4', 3200, 3200]
[255, 1043] ['整租·天下锦城康桥郡 2室1厅 南', '包河-常青-天下锦城康桥郡', '94.04', '2', 1700, 1700]
[256, 1043] ['整租·芜湖路174号 2室0厅 南', '包河-芜湖路-芜湖路174号', '50.00', '2', 1500, 1500]
[257, 1043] ['整租·国贸天悦 1室0厅 东南/南', '包河-常青-国贸天悦', '265.00', '1', 15000, 15000]
[258, 1043] ['整租·星隆购物广场 3室2厅 南', '包河-周谷堆-星隆购物广场', '113.00', '3', 2600, 2600]
[259, 1043] ['整租·兰亭公寓 1室1厅 北', '包河-芜湖路-兰亭公寓', '39.33', '1', 1500, 1500]
[260, 1043] ['整租·金地国际城 1室1厅 东', '包河-周谷堆-金地国际城', '35.95', '1', 1500, 1500]
[261, 1043] ['整租·寰宇上都大厦 1室1厅 东', '包河-周谷堆-寰宇上都大厦', '43.24', '1', 1500, 1500]
[262, 1043] ['整租·宝利丰广场 1室1厅 南', '包河-包公-宝利丰广场', '44.15', '1', 1600, 1600]
[263, 1043] ['整租·新鸿意瀚海星座 1室0厅 北', '包河-芜湖路-新鸿意瀚海星座', '55.00', '1', 1500, 1500]
[264, 1043] ['整租·东方广场 4室2厅 南', '包河-包公-东方广场', '106.31', '4', 4000, 4000]
[265, 1043] ['整租·星光苑 1室1厅 南/北', '包河-包公-星光苑', '55.00', '1', 2700, 2700]
[266, 1043] ['整租·航运大院宿舍 3室1厅 南', '包河-包公-航运大院宿舍', '75.20', '3', 1800, 1800]
[267, 1043] ['整租·东方广场 4室2厅 南', '包河-包公-东方广场', '106.31', '4', 3900, 3900]
[268, 1043] ['整租·万振城市广场 1室1厅 北', '包河-周谷堆-万振城市广场', '49.61', '1', 1980, 1980]
[269, 1043] ['整租·创智广场 2室1厅 西', '包河-包公-创智广场', '78.37', '2', 2100, 2100]
[270, 1043] ['整租·蓝鼎星河府 3室2厅 南', '包河-周谷堆-蓝鼎星河府', '106.58', '3', 2200, 2200]
[271, 1043] ['整租·甘棠苑 3室2厅 南', '包河-周谷堆-甘棠苑', '120.00', '3', 2700, 2700]
[272, 1043] ['整租·东方广场 1室1厅 南', '包河-包公-东方广场', '55.14', '1', 2000, 2000]
[280, 533] ['整租·绿地海顿公馆B 2室2厅 南/北', '包河-周谷堆-绿地海顿公馆B', '89.00', '2', 3200, 3200]
[281, 533] ['整租·锦城公馆 1室1厅 北', '包河-常青-锦城公馆', '46.70', '1', 1750, 1750]
[282, 533] ['整租·天下锦城康桥郡 2室2厅 南/北', '包河-常青-天下锦城康桥郡', '95.00', '2', 4000, 4000]
[283, 533] ['整租·东环广场 3室2厅 南/北', '包河-包公-东环广场', '140.00', '3', 3600, 3600]
[284, 533] ['整租·气象局宿舍 1室1厅 南', '包河-芜湖路-气象局宿舍', '40.00', '1', 1400, 1400]
[285, 533] ['整租·锦桂花园 3室2厅 南', '包河-包公-锦桂花园', '120.10', '3', 3200, 3200]
[286, 533] ['整租·江南新里程 3室1厅 北', '包河-芜湖路-江南新里程', '65.96', '3', 2800, 2800]
[287, 533] ['整租·铂澜商务中心 1室1厅 南', '包河-工业园-铂澜商务中心', '48.68', '1', 1500, 1500]
[287, 2127] ['整租·铂澜商务中心 1室1厅 南', '包河-工业园-铂澜商务中心', '48.68', '1', 1500, 1500]
[288, 533] ['整租·高铁都市花园 2室1厅 南', '包河-常青-高铁都市花园', '104.17', '2', 2400, 2400]
[289, 533] ['整租·金科博翠天辰 4室2厅 南', '包河-工业园-金科博翠天辰', '143.34', '4', 3300, 3300]
[290, 533] ['整租·中辰优唐广场 2室1厅 南', '包河-常青-中辰优唐广场', '65.64', '2', 2400, 2400]
[291, 533] ['整租·绿地中心 1室1厅 南', '包河-常青-绿地中心', '57.23', '1', 3500, 3500]
[292, 533] ['整租·金辉庐州云著 3室2厅 南/北', '包河-淝河镇-金辉庐州云著', '143.15', '3', 3200, 3200]
[293, 533] ['整租·绿地中心 5室1厅 南', '包河-常青-绿地中心', '304.37', '5', 6750, 6750]
[294, 533] ['整租·滨湖阳光里 3室2厅 南', '包河-工业园-滨湖阳光里', '97.00', '3', 1500, 1500]
[300, 367] ['整租·邮电西村 2室1厅 南', '包河-芜湖路-邮电西村', '65.00', '2', 2100, 2100]
[301, 367] ['整租·宝利丰广场 1室1厅 南', '包河-包公-宝利丰广场', '51.69', '1', 1800, 1800]
[302, 367] ['整租·加侨国际广场 3室1厅 南', '包河-望湖-加侨国际广场', '86.18', '3', 5406, 5406]
[303, 367] ['整租·徽商望湖苑 2室2厅 南', '包河-芜湖路-徽商望湖苑', '83.90', '2', 2400, 2400]
[304, 367] ['整租·邮电东村 2室2厅 南', '包河-芜湖路-邮电东村', '69.92', '2', 1800, 1800]
[305, 367] ['整租·望湖城桂香居月桂苑 3室2厅 南', '包河-望湖-望湖城桂香居月桂苑', '130.00', '3', 2500, 2500]
[306, 367] ['整租·龙湖·景粼玖序 1室1厅 西', '包河-工业园-龙湖·景粼玖序', '65.95', '1', 4900, 4900]
[307, 367] ['整租·大摩华尔街生活广场 1室1厅 南', '包河-望湖-大摩华尔街生活广场', '39.97', '1', 1700, 1700]
[310, 2143] ['整租·万振逍遥苑四期 3室2厅 南', '包河-周谷堆-万振逍遥苑四期', '123.00', '3', 3000, 3000]
[312, 2143] ['整租·万达中心名宅 2室2厅 南', '包河-包公-万达中心名宅', '90.00', '2', 2500, 2500]
[313, 2143] ['整租·信达好第坊 3室2厅 南', '包河-望湖-信达好第坊', '97.98', '3', 2000, 2000]
[315, 2143] ['整租·江南新里程 1室1厅 东', '包河-芜湖路-江南新里程', '37.66', '1', 1650, 1650]
[316, 2143] ['整租·中振和润华府 3室1厅 南', '包河-包公-中振和润华府', '89.89', '3', 2300, 2300]
[318, 2143] ['整租·水丽坊自在城 2室2厅 南', '包河-工业园-水丽坊自在城', '78.63', '2', 2500, 2500]
[319, 2144] ['整租·力高柏林春天 2室2厅 南', '包河-包公-力高柏林春天', '83.99', '2', 2500, 2500]
[326, 2143] ['整租·兰亭公寓 1室1厅 南', '包河-芜湖路-兰亭公寓', '56.34', '1', 1800, 1800]
[327, 2143] ['整租·高速时代首府 3室2厅 南', '包河-工业园-高速时代首府', '98.32', '3', 2700, 2700]
[337, 1978] ['整租·和昌中央城邦 1室1厅 东/南', '包河-工业园-和昌中央城邦', '53.84', '1', 1600, 1600]
[338, 1978] ['整租·迪迈达小区 3室2厅 南', '包河-包公-迪迈达小区', '87.49', '3', 2950, 2950]
[339, 1978] ['整租·星隆购物广场 2室1厅 东南', '包河-周谷堆-星隆购物广场', '96.46', '2', 2200, 2200]
[340, 1978] ['整租·淝河安百苑C区 3室2厅 南', '包河-淝河镇-淝河安百苑C区', '110.00', '3', 2600, 2600]
[341, 1786] ['整租·新鸿意瀚海星座 1室1厅 北', '包河-芜湖路-新鸿意瀚海星座', '36.70', '1', 1500, 1500]
[341, 1977] ['整租·新鸿意瀚海星座 1室1厅 北', '包河-芜湖路-新鸿意瀚海星座', '36.70', '1', 1500, 1500]
[342, 1977] ['整租·望湖嘉苑 3室2厅 南', '包河-望湖-望湖嘉苑', '132.00', '3', 2500, 2500]
[343, 1977] ['整租·金湾嘉园 3室2厅 南', '包河-包公-金湾嘉园', '110.33', '3', 3200, 3200]
[344, 1977] ['整租·和昌中央城邦 1室1厅 东', '包河-工业园-和昌中央城邦', '50.00', '1', 1600, 1600]
[345, 1977] ['整租·幸福雅苑 2室1厅 南', '包河-淝河镇-幸福雅苑', '70.00', '2', 2300, 2300]
[346, 1977] ['整租·宝利丰广场 2室1厅 东', '包河-包公-宝利丰广场', '89.25', '2', 2500, 2500]
[347, 1977] ['整租·淝南家园南区 1室1厅 南', '包河-常青-淝南家园南区', '59.32', '1', 1300, 1300]
[348, 1977] ['整租·兰亭公寓 1室1厅 北', '包河-芜湖路-兰亭公寓', '52.25', '1', 1750, 1750]
[349, 1977] ['整租·玫瑰绅城 3室2厅 南', '包河-周谷堆-玫瑰绅城', '88.35', '3', 2200, 2200]
[350, 1977] ['整租·信达华宇锦绣龙川 3室2厅 南', '包河-淝河镇-信达华宇锦绣龙川', '99.63', '3', 2800, 2800]
[351, 1977] ['整租·和昌中央城邦 1室1厅 南', '包河-工业园-和昌中央城邦', '53.00', '1', 1600, 1600]
[352, 1977] ['整租·凤凰文化广场 3室1厅 南', '包河-望湖-凤凰文化广场', '96.00', '3', 2800, 2800]
[353, 1977] ['整租·和昌都汇华府 2室2厅 南', '包河-周谷堆-和昌都汇华府', '87.40', '2', 2500, 2500]
[354, 1977] ['整租·安元小区 2室1厅 南/北', '包河-常青-安元小区', '64.78', '2', 1700, 1700]
[355, 1977] ['整租·文昌雅居 2室2厅 南', '包河-周谷堆-文昌雅居', '86.00', '2', 1600, 1600]
[356, 1977] ['整租·绿地海顿公馆C 1室1厅 南', '包河-周谷堆-绿地海顿公馆C', '45.26', '1', 1800, 1800]
[357, 1977] ['整租·锦城公馆 1室1厅 南', '包河-常青-锦城公馆', '42.08', '1', 1900, 1900]
[358, 1977] ['整租·和昌都汇华府 2室1厅 南', '包河-周谷堆-和昌都汇华府', '87.40', '2', 2700, 2700]
[359, 1977] ['整租·华盛格林雅地 1室1厅 北', '包河-工业园-华盛格林雅地', '45.85', '1', 1400, 1400]
[360, 1977] ['整租·万振逍遥苑3期 3室2厅 南', '包河-周谷堆-万振逍遥苑3期', '126.36', '3', 3000, 3000]
[361, 1483] ['整租·山水西苑 3室2厅 南', '包河-望湖-山水西苑', '138.00', '3', 2900, 2900]
[362, 1483] ['整租·和昌中央城邦 3室2厅 南', '包河-工业园-和昌中央城邦', '91.14', '3', 3200, 3200]
[363, 1483] ['整租·芜湖路174号 3室1厅 南', '包河-芜湖路-芜湖路174号', '73.00', '3', 1900, 1900]
[364, 1483] ['整租·风和园 1室0厅 东', '包河-包公-风和园', '35.00', '1', 1900, 1900]
[365, 1483] ['整租·宝利丰广场 1室1厅 北', '包河-包公-宝利丰广场', '40.00', '1', 1650, 1650]
[366, 1483] ['整租·翡翠天际 3室2厅 南', '包河-淝河镇-翡翠天际', '100.27', '3', 2700, 2700]
[389, 2136] ['整租·信达华宇锦绣龙川 3室1厅 南', '包河-淝河镇-信达华宇锦绣龙川', '99.00', '3', 2500, 2500]
[390, 2136] ['整租·南园新村 3室1厅 南', '包河-芜湖路-南园新村', '88.70', '3', 2500, 2500]
[391, 2310] ['整租·绿地海顿公馆B 1室1厅 南', '包河-周谷堆-绿地海顿公馆B', '44.85', '1', 1800, 1800]
[392, 2310] ['整租·恒大水晶国际广场 3室2厅 南', '包河-常青-恒大水晶国际广场', '100.61', '3', 3300, 3300]
[393, 2310] ['整租·和昌中央城邦 3室2厅 南', '包河-工业园-和昌中央城邦', '148.00', '3', 3600, 3600]
[394, 2310] ['整租·望湖城桂香居紫桂苑 4室2厅 南', '包河-望湖-望湖城桂香居紫桂苑', '170.50', '4', 4500, 4500]
[395, 2310] ['整租·加侨国际广场 1室1厅 南', '包河-望湖-加侨国际广场', '90.00', '1', 4500, 4500]
[396, 2310] ['整租·新鸿意瀚海星座 1室1厅 南', '包河-芜湖路-新鸿意瀚海星座', '62.00', '1', 2000, 2000]
[397, 2310] ['整租·信达天御荔枝公馆 2室1厅 复式 东南', '包河-常青-信达天御荔枝公馆', '54.91', '2', 2600, 2600]
[398, 2310] ['整租·金地国际城 1室1厅 东南', '包河-周谷堆-金地国际城', '55.00', '1', 2000, 2000]
[399, 2310] ['整租·望湖城桂香居福桂苑 3室2厅 南', '包河-望湖-望湖城桂香居福桂苑', '130.00', '3', 2300, 2300]
[400, 2310] ['整租·宝利丰广场 1室0厅 西', '包河-包公-宝利丰广场', '40.00', '1', 1600, 1600]
[401, 2310] ['整租·创智广场 1室1厅 北', '包河-包公-创智广场', '167.00', '1', 18000, 18000]
[402, 2310] ['整租·绿地瀛海国际大厦 2室1厅 东', '包河-周谷堆-绿地瀛海国际大厦', '153.00', '2', 6800, 6800]
[403, 2310] ['整租·华盛格林雅地 3室2厅 南/北', '包河-工业园-华盛格林雅地', '132.42', '3', 2900, 2900]
[404, 2310] ['整租·仕嘉名苑 3室2厅 南', '包河-芜湖路-仕嘉名苑', '120.68', '3', 3100, 3100]
[405, 2310] ['整租·金科博翠天辰 3室2厅 南', '包河-工业园-金科博翠天辰', '143.50', '3', 3000, 3000]
[406, 2310] ['整租·珠光雅苑二期 2室1厅 南', '包河-包公-珠光雅苑二期', '68.00', '2', 2400, 2400]
[407, 2310] ['整租·金隅大成郡 3室2厅 南', '包河-淝河镇-金隅大成郡', '91.19', '3', 2700, 2700]
[408, 2310] ['整租·水丽坊自在城 3室2厅 南', '包河-工业园-水丽坊自在城', '92.08', '3', 2300, 2300]
[409, 2310] ['整租·大摩华尔街生活广场 1室1厅 南', '包河-望湖-大摩华尔街生活广场', '53.00', '1', 1600, 1600]
[410, 2310] ['整租·二里河小区 2室0厅 南', '包河-包公-二里河小区', '53.00', '2', 1800, 1800]
[411, 2310] ['整租·益力檀宫 1室1厅 西', '包河-包公-益力檀宫', '66.00', '1', 1900, 1900]
[412, 2310] ['整租·金辉庐州云著 3室2厅 南/西', '包河-淝河镇-金辉庐州云著', '96.49', '3', 2800, 2800]
[413, 2310] ['整租·金辉庐州云著 3室2厅 南', '包河-淝河镇-金辉庐州云著', '98.16', '3', 2800, 2800]
[414, 2310] ['整租·东方广场 1室1厅 南', '包河-包公-东方广场', '57.93', '1', 2100, 2100]
[415, 2310] ['整租·信达华宇锦绣龙川 3室2厅 南', '包河-淝河镇-信达华宇锦绣龙川', '117.00', '3', 2800, 2800]
[416, 2310] ['整租·东方广场 1室1厅 东南', '包河-包公-东方广场', '55.00', '1', 2400, 2400]
[417, 2310] ['整租·东方广场 1室1厅 东南', '包河-包公-东方广场', '57.93', '1', 2600, 2600]
[418, 1184] ['整租·高铁都市花园东苑 4室2厅 南', '包河-常青-高铁都市花园东苑', '142.30', '4', 3600, 3600]
[419, 1184] ['整租·金隅金成府 3室1厅 南', '包河-周谷堆-金隅金成府', '100.00', '3', 3200, 3200]
[420, 1184] ['整租·宝利丰广场 1室1厅 南', '包河-包公-宝利丰广场', '52.06', '1', 1850, 1850]
[421, 1184] ['整租·兰亭公寓 1室1厅 西南', '包河-芜湖路-兰亭公寓', '52.48', '1', 1850, 1850]
[422, 1184] ['整租·桐江小区 3室2厅 南', '包河-芜湖路-桐江小区', '90.91', '3', 2300, 2300]
[423, 1184] ['整租·王大郢家园沁苑 2室1厅 南', '包河-周谷堆-王大郢家园沁苑', '65.00', '2', 2680, 2680]
[424, 1184] ['整租·望湖城桂香居福桂苑 3室2厅 南/北', '包河-望湖-望湖城桂香居福桂苑', '129.96', '3', 3400, 3400]
[425, 1184] ['整租·创智广场 2室1厅 南', '包河-包公-创智广场', '98.70', '2', 2600, 2600]
[426, 1184] ['整租·青年小区 2室2厅 南/北', '包河-包公-青年小区', '73.72', '2', 2800, 2800]
[427, 1184] ['整租·金隅金成府 3室1厅 南', '包河-周谷堆-金隅金成府', '110.00', '3', 3100, 3100]
[428, 1184] ['整租·万振逍遥苑四期 1室1厅 东南', '包河-周谷堆-万振逍遥苑四期', '51.00', '1', 1600, 1600]
[429, 1184] ['整租·万振城市广场 1室1厅 南', '包河-周谷堆-万振城市广场', '56.05', '1', 1700, 1700]
[430, 1184] ['整租·百花苑 2室2厅 南', '包河-望湖-百花苑', '110.00', '2', 2500, 2500]
[431, 1184] ['整租·恒生阳光城 2室1厅 东/西', '包河-芜湖路-恒生阳光城', '64.36', '2', 1800, 1800]
[432, 1184] ['整租·滨湖一号 3室3厅 复式 东南/南', '包河-工业园-滨湖一号', '68.75', '3', 2600, 2600]
[433, 1184] ['整租·新鸿意瀚海星座 1室1厅 南', '包河-芜湖路-新鸿意瀚海星座', '44.54', '1', 1850, 1850]
[434, 1184] ['整租·力高柏林春天 3室1厅 东南', '包河-包公-力高柏林春天', '133.73', '3', 3600, 3600]
[435, 1184] ['整租·淝河安百苑C区 2室2厅 南', '包河-淝河镇-淝河安百苑C区', '60.00', '2', 1800, 1800]
[436, 1184] ['整租·高铁都市花园和苑 3室2厅 南/北', '包河-常青-高铁都市花园和苑', '131.31', '3', 2600, 2600]
[437, 1184] ['整租·青年一村 2室1厅 南', '包河-芜湖路-青年一村', '54.90', '2', 1500, 1500]
[438, 1184] ['整租·万达中心名宅 1室1厅 东', '包河-包公-万达中心名宅', '50.00', '1', 2600, 2600]
[439, 1184] ['整租·四季花园 2室2厅 南', '包河-望湖-四季花园', '92.60', '2', 2400, 2400]
[440, 1184] ['整租·玫瑰绅城 2室1厅 东南', '包河-周谷堆-玫瑰绅城', '72.61', '2', 2000, 2000]
[441, 1184] ['整租·绿地海顿公馆A 2室2厅 复式 南', '包河-周谷堆-绿地海顿公馆A', '123.68', '2', 2800, 2800]
[442, 1184] ['整租·加侨国际广场 1室1厅 南', '包河-望湖-加侨国际广场', '45.00', '1', 1600, 1600]
[443, 1184] ['整租·福巢居 3室2厅 南/北', '包河-望湖-福巢居', '98.28', '3', 2400, 2400]
[444, 1184] ['整租·星海城 3室0厅 东南', '包河-包公-星海城', '185.00', '3', 5980, 5980]
[445, 1184] ['整租·阳光上南怡园 1室1厅 南', '包河-周谷堆-阳光上南怡园', '360.00', '1', 16200, 16200]
[446, 1184] ['整租·创智广场 2室1厅 东/南', '包河-包公-创智广场', '77.19', '2', 2000, 2000]
[449, 860] ['整租·凌美苑 2室2厅 南', '包河-常青-凌美苑', '75.00', '2', 2500, 2500]
[449, 1099] ['整租·凌美苑 2室2厅 南', '包河-常青-凌美苑', '75.00', '2', 2500, 2500]
[449, 1958] ['整租·凌美苑 2室2厅 南', '包河-常青-凌美苑', '75.00', '2', 2500, 2500]
[449, 2317] ['整租·凌美苑 2室2厅 南', '包河-常青-凌美苑', '75.00', '2', 2500, 2500]
[462, 1050] ['整租·淝河佳苑 1室1厅 南', '包河-周谷堆-淝河佳苑', '70.00', '1', 1400, 1400]
[476, 951] ['整租·滨湖阳光里 3室2厅 南', '包河-工业园-滨湖阳光里', '95.36', '3', 2300, 2300]
[476, 1269] ['整租·滨湖阳光里 3室2厅 南', '包河-工业园-滨湖阳光里', '95.36', '3', 2300, 2300]
[477, 951] ['整租·中辰未来港 3室2厅 南', '包河-工业园-中辰未来港', '174.38', '3', 4000, 4000]
[477, 1268] ['整租·中辰未来港 3室2厅 南', '包河-工业园-中辰未来港', '174.38', '3', 4000, 4000]
[478, 951] ['整租·金隅大成郡 4室2厅 南', '包河-淝河镇-金隅大成郡', '133.00', '4', 3700, 3700]
[479, 951] ['整租·滨湖龙川里 4室2厅 南/北', '包河-常青-滨湖龙川里', '119.51', '4', 3100, 3100]
[483, 955] ['整租·和昌中心 1室0厅 东', '包河-工业园-和昌中心', '80.00', '1', 3500, 3500]
[484, 955] ['整租·信旺九华国际 1室1厅 南', '包河-芜湖路-信旺九华国际', '51.78', '1', 1600, 1600]
[485, 955] ['整租·和昌中央城邦 1室1厅 西', '包河-工业园-和昌中央城邦', '53.84', '1', 1000, 1000]
[486, 955] ['整租·南园新村 2室1厅 南', '包河-芜湖路-南园新村', '58.93', '2', 1800, 1800]
[487, 955] ['整租·金地国际城 1室1厅 南', '包河-周谷堆-金地国际城', '45.00', '1', 1650, 1650]
[488, 955] ['整租·南翔汽车智慧新城 1室1厅 南', '包河-工业园-南翔汽车智慧新城', '55.00', '1', 1500, 1500]
[489, 955] ['整租·天下锦城爱丁堡 4室2厅 南', '包河-常青-天下锦城爱丁堡', '165.76', '4', 6000, 6000]
